wavelength_nm,intensity
446.600000,0.080050
446.800000,0.079210
447.000000,0.078190
447.200000,0.077690
447.400000,0.077370
447.600000,0.076720
447.800000,0.076040
448.000000,0.075420
448.200000,0.075020
448.400000,0.073940
448.600000,0.073660
448.800000,0.073050
449.000000,0.071770
449.200000,0.070970
449.400000,0.070400
449.600000,0.070040
449.800000,0.069460
450.000000,0.069090
450.200000,0.068040
450.400000,0.067470
450.600000,0.067140
450.800000,0.066600
451.000000,0.065910
451.200000,0.065310
451.400000,0.064080
451.600000,0.063740
451.800000,0.062980
452.000000,0.062900
452.200000,0.062620
452.400000,0.061930
452.600000,0.060980
452.800000,0.060380
453.000000,0.059350
453.200000,0.058810
453.400000,0.058500
453.600000,0.058150
453.800000,0.057870
454.000000,0.057620
454.200000,0.057000
454.400000,0.056430
454.600000,0.055760
454.800000,0.055720
455.000000,0.055380
455.200000,0.054670
455.400000,0.053670
455.600000,0.053230
455.800000,0.052930
456.000000,0.052340
456.200000,0.051620
456.400000,0.051310
456.600000,0.050980
456.800000,0.050470
457.000000,0.049760
457.200000,0.048940
457.400000,0.048200
457.600000,0.048050
457.800000,0.047190
458.000000,0.047400
458.200000,0.047260
458.400000,0.046160
458.600000,0.045690
458.800000,0.045300
459.000000,0.045540
459.200000,0.045340
459.400000,0.044620
459.600000,0.044430
459.800000,0.043610
460.000000,0.042970
460.200000,0.042740
460.400000,0.042430
460.600000,0.042220
460.800000,0.041970
461.000000,0.041510
461.200000,0.040700
461.400000,0.040300
461.600000,0.039800
461.800000,0.039450
462.000000,0.039040
462.200000,0.038510
462.400000,0.038000
462.600000,0.037780
462.800000,0.037700
463.000000,0.037390
463.200000,0.036820
463.400000,0.035980
463.600000,0.035620
463.800000,0.035470
464.000000,0.035290
464.200000,0.035110
464.400000,0.034920
464.600000,0.034550
464.800000,0.033900
465.000000,0.033580
465.200000,0.032990
465.400000,0.032720
465.600000,0.032560
465.800000,0.032440
466.000000,0.032070
466.200000,0.031750
466.400000,0.031200
466.600000,0.030820
466.800000,0.030940
467.000000,0.030640
467.200000,0.030210
467.400000,0.029840
467.600000,0.029840
467.800000,0.029660
468.000000,0.029340
468.200000,0.028840
468.400000,0.028630
468.600000,0.028380
468.800000,0.028100
469.000000,0.027900
469.200000,0.027500
469.400000,0.027180
469.600000,0.026870
469.800000,0.026390
470.000000,0.026060
470.200000,0.026090
470.400000,0.025820
470.600000,0.025420
470.800000,0.025110
471.000000,0.024910
471.200000,0.024760
471.400000,0.024580
471.600000,0.024530
471.800000,0.024050
472.000000,0.023940
472.200000,0.023780
472.400000,0.023520
472.600000,0.023540
472.800000,0.023060
473.000000,0.022830
473.200000,0.022420
473.400000,0.022400
473.600000,0.022400
473.800000,0.022120
474.000000,0.022140
474.200000,0.021780
474.400000,0.021630
474.600000,0.021280
474.800000,0.021440
475.000000,0.021230
475.200000,0.020930
475.400000,0.020610
475.600000,0.020240
475.800000,0.020270
476.000000,0.019940
476.200000,0.019760
476.400000,0.019540
476.600000,0.019610
476.800000,0.019650
477.000000,0.019540
477.200000,0.019220
477.400000,0.018900
477.600000,0.018590
477.800000,0.018420
478.000000,0.018160
478.200000,0.018240
478.400000,0.018090
478.600000,0.017700
478.800000,0.017670
479.000000,0.017590
479.200000,0.017790
479.400000,0.017730
479.600000,0.017470
479.800000,0.017180
480.000000,0.017150
480.200000,0.016860
480.400000,0.016480
480.600000,0.016480
480.800000,0.016480
481.000000,0.016510
481.200000,0.016390
481.400000,0.016180
481.600000,0.015800
481.800000,0.015760
482.000000,0.015990
482.200000,0.015870
482.400000,0.015520
482.600000,0.015340
482.800000,0.015290
483.000000,0.015060
483.200000,0.014890
483.400000,0.014790
483.600000,0.014670
483.800000,0.014420
484.000000,0.014160
484.200000,0.014300
484.400000,0.014120
484.600000,0.014150
484.800000,0.014050
485.000000,0.013670
485.200000,0.013750
485.400000,0.013630
485.600000,0.013480
485.800000,0.013270
486.000000,0.013170
486.200000,0.013040
486.400000,0.012910
486.600000,0.012870
486.800000,0.012790
487.000000,0.012720
487.200000,0.012620
487.400000,0.012580
487.600000,0.012560
487.800000,0.012510
488.000000,0.012640
488.200000,0.012340
488.400000,0.012130
488.600000,0.012110
488.800000,0.012130
489.000000,0.012040
489.200000,0.011990
489.400000,0.011990
489.600000,0.011780
489.800000,0.011800
490.000000,0.011630
490.200000,0.011550
490.400000,0.011210
490.600000,0.011130
490.800000,0.011200
491.000000,0.011090
491.200000,0.010940
491.400000,0.010700
491.600000,0.010700
491.800000,0.010740
492.000000,0.010720
492.200000,0.010470
492.400000,0.010450
492.600000,0.010430
492.800000,0.010260
493.000000,0.010270
493.200000,0.010310
493.400000,0.010220
493.600000,0.010240
493.800000,0.010510
494.000000,0.010380
494.200000,0.010170
494.400000,0.009880
494.600000,0.009860
494.800000,0.009950
495.000000,0.009890
495.200000,0.009510
495.400000,0.009630
495.600000,0.009480
495.800000,0.009370
496.000000,0.009290
496.200000,0.009230
496.400000,0.009180
496.600000,0.009160
496.800000,0.009050
497.000000,0.008920
497.200000,0.008900
497.400000,0.008830
497.600000,0.009000
497.800000,0.008950
498.000000,0.008980
498.200000,0.008900
498.400000,0.008860
498.600000,0.008580
498.800000,0.008480
499.000000,0.008330
499.200000,0.008130
499.400000,0.008060
499.600000,0.008010
499.800000,0.008040
500.000000,0.008010
500.200000,0.007950
500.400000,0.008050
500.600000,0.007980
500.800000,0.007870
501.000000,0.007940
501.200000,0.007800
501.400000,0.007860
501.600000,0.007690
501.800000,0.007660
502.000000,0.007570
502.200000,0.007360
502.400000,0.007330
502.600000,0.007250
502.800000,0.007280
503.000000,0.007340
503.200000,0.007180
503.400000,0.006950
503.600000,0.006910
503.800000,0.006990
504.000000,0.007060
504.200000,0.007010
504.400000,0.007000
504.600000,0.007000
504.800000,0.006960
505.000000,0.006930
505.200000,0.006890
505.400000,0.006940
505.600000,0.006870
505.800000,0.006700
