wavelength_nm,intensity
662.800000,0.690920
663.000000,0.686170
663.200000,0.680330
663.400000,0.677030
663.600000,0.673930
663.800000,0.672250
664.000000,0.668800
664.200000,0.666120
664.400000,0.662590
664.600000,0.659070
664.800000,0.657800
665.000000,0.653440
665.200000,0.651150
665.400000,0.645170
665.600000,0.643220
665.800000,0.639910
666.000000,0.637980
666.200000,0.636400
666.400000,0.631800
666.600000,0.628060
666.800000,0.622040
667.000000,0.617920
667.200000,0.615560
667.400000,0.610950
667.600000,0.609790
667.800000,0.606050
668.000000,0.603820
668.200000,0.597320
668.400000,0.596360
668.600000,0.591940
668.800000,0.588040
669.000000,0.583100
669.200000,0.582710
669.400000,0.575590
669.600000,0.571320
669.800000,0.568200
670.000000,0.567450
670.200000,0.563780
670.400000,0.559870
670.600000,0.556220
670.800000,0.554410
671.000000,0.548750
671.200000,0.544440
671.400000,0.542730
671.600000,0.541170
671.800000,0.537920
672.000000,0.533480
672.200000,0.530320
672.400000,0.525300
672.600000,0.524920
672.800000,0.520920
673.000000,0.517350
673.200000,0.514300
673.400000,0.511650
673.600000,0.511170
673.800000,0.508830
674.000000,0.504430
674.200000,0.503040
674.400000,0.499660
674.600000,0.496360
674.800000,0.494480
675.000000,0.490740
675.200000,0.490110
675.400000,0.489550
675.600000,0.485810
675.800000,0.482380
676.000000,0.478200
676.200000,0.475630
676.400000,0.472720
676.600000,0.469230
676.800000,0.467460
677.000000,0.466500
677.200000,0.462900
677.400000,0.459580
677.600000,0.456130
677.800000,0.451750
678.000000,0.448870
678.200000,0.445580
678.400000,0.442940
678.600000,0.438270
678.800000,0.436470
679.000000,0.434170
679.200000,0.431270
679.400000,0.429770
679.600000,0.428930
679.800000,0.426630
680.000000,0.423490
680.200000,0.421340
680.400000,0.417740
680.600000,0.414500
680.800000,0.412020
681.000000,0.410000
681.200000,0.407060
681.400000,0.404320
681.600000,0.401430
681.800000,0.397960
682.000000,0.395230
682.200000,0.392030
682.400000,0.390410
