wavelength_nm,n,k
0.155930,1.095240,1.604700
0.135210,1.389700,1.739020
0.118760,1.757160,1.765750
0.105460,2.123370,1.630540
0.094540,2.378670,1.363890
0.085460,2.485180,1.070550
0.077810,2.488090,0.824420
0.071300,2.442390,0.640400
0.065710,2.380750,0.507350
0.060860,2.317890,0.410870
0.056630,2.259410,0.339710
0.052910,2.206940,0.286100
0.049610,2.160500,0.244840
0.046680,2.119580,0.212460
0.044060,2.083480,0.186590
0.041700,2.051550,0.165580
0.039570,2.023190,0.148280
0.037640,1.997900,0.133850
0.035880,1.975220,0.121680
0.034270,1.954810,0.111310
0.032800,1.936360,0.102390
0.031440,1.919610,0.094660
0.030190,1.904340,0.087900
0.029040,1.890390,0.081970
0.027960,1.877580,0.076710
0.026970,1.865800,0.072040
0.026040,1.854920,0.067860
0.025170,1.844840,0.064110
0.024360,1.835500,0.060720
0.023600,1.826800,0.057650
0.022890,1.818700,0.054850
0.022220,1.811120,0.052300
0.021590,1.804030,0.049960
0.020990,1.797380,0.047820
0.020430,1.791130,0.045840
0.019900,1.785250,0.044010
0.019390,1.779710,0.042320
0.018910,1.774470,0.040750
0.018450,1.769520,0.039290
0.018020,1.764840,0.037920
0.017610,1.760390,0.036650
0.017210,1.756180,0.035460
0.016840,1.752170,0.034340
0.016480,1.748360,0.033290
0.016140,1.744730,0.032300
0.015810,1.741270,0.031360
0.015490,1.737960,0.030480
0.015190,1.734810,0.029650
0.014900,1.731790,0.028860
0.014620,1.728910,0.028110
0.014350,1.726140,0.027400
0.014100,1.723500,0.026730
0.013850,1.720960,0.026090
0.013610,1.718520,0.025480
0.013380,1.716180,0.024900
0.013160,1.713930,0.024340
0.012940,1.711760,0.023810
0.012740,1.709680,0.023300
0.012540,1.707670,0.022820
0.012340,1.705740,0.022350
0.012160,1.703880,0.021900
0.011970,1.702080,0.021480
0.011800,1.700340,0.021070
0.011630,1.698670,0.020670
0.011460,1.697050,0.020290
0.011300,1.695490,0.019920
0.011150,1.693970,0.019570
0.011000,1.692510,0.019230
0.010850,1.691090,0.018910
0.010710,1.689720,0.018590
0.010570,1.688390,0.018280
0.010440,1.687100,0.017990
0.010310,1.685850,0.017710
0.010180,1.684640,0.017430
0.010050,1.683470,0.017160
0.009930,1.682320,0.016910
0.009820,1.681220,0.016660
0.009700,1.680140,0.016410
0.009590,1.679090,0.016180
0.009480,1.678080,0.015950
0.009370,1.677090,0.015730
0.009270,1.676130,0.015510
0.009170,1.675190,0.015310
0.009070,1.674280,0.015100
0.008970,1.673400,0.014910
0.008880,1.672530,0.014720
0.008790,1.671690,0.014530
0.008700,1.670880,0.014350
0.008610,1.670080,0.014170
0.008520,1.669300,0.014000
0.008440,1.668540,0.013830
0.008350,1.667800,0.013670
0.008270,1.667080,0.013510
0.008190,1.666380,0.013350
0.008120,1.665690,0.013200
0.008040,1.665020,0.013050
0.007960,1.664360,0.012910
0.007890,1.663720,0.012770
0.007820,1.663100,0.012630
0.007750,1.662490,0.012500
0.007680,1.661890,0.012370
0.007610,1.661310,0.012240
0.007550,1.660740,0.012110
0.007480,1.660180,0.011990
0.007420,1.659630,0.011870
0.007350,1.659100,0.011750
0.007290,1.658580,0.011640
0.007230,1.658070,0.011520
0.007170,1.657570,0.011410
0.007110,1.657080,0.011300
0.007060,1.656600,0.011200
0.007000,1.656130,0.011100
0.006950,1.655670,0.010990
0.006890,1.655220,0.010890
0.006840,1.654780,0.010800
0.006780,1.654340,0.010700
0.006730,1.653920,0.010610
0.006680,1.653500,0.010510
0.006630,1.653100,0.010420
0.006580,1.652700,0.010330
0.006530,1.652310,0.010250
0.006490,1.651920,0.010160
0.006440,1.651540,0.010080
0.006390,1.651170,0.009990
0.006350,1.650810,0.009910
0.006300,1.650460,0.009830
0.006260,1.650110,0.009760
0.006220,1.649760,0.009680
0.006170,1.649430,0.009600
0.006130,1.649100,0.009530
0.006090,1.648770,0.009460
0.006050,1.648450,0.009380
0.006010,1.648140,0.009310
0.005970,1.647830,0.009240
0.005930,1.647530,0.009170
0.005890,1.647230,0.009110
0.005850,1.646940,0.009040
0.005810,1.646650,0.008980
0.005780,1.646370,0.008910
0.005740,1.646090,0.008850
0.005700,1.645820,0.008790
0.005670,1.645550,0.008720
0.005630,1.645290,0.008660
0.005600,1.645030,0.008600
0.005560,1.644770,0.008550
0.005530,1.644520,0.008490
0.005500,1.644280,0.008430
0.005460,1.644030,0.008370
0.005430,1.643800,0.008320
0.005400,1.643560,0.008260
0.005370,1.643330,0.008210
0.005340,1.643100,0.008160
0.005300,1.642880,0.008110
0.005270,1.642660,0.008050
0.005240,1.642440,0.008000
0.005210,1.642230,0.007950
0.005180,1.642020,0.007900
0.005160,1.641810,0.007850
0.005130,1.641600,0.007810
0.005100,1.641400,0.007760
0.005070,1.641200,0.007710
0.005040,1.641010,0.007670
0.005010,1.640820,0.007620
0.004990,1.640630,0.007570
0.004960,1.640440,0.007530
0.004930,1.640260,0.007490
0.004910,1.640080,0.007440
0.004880,1.639900,0.007400
0.004860,1.639720,0.007360
0.004830,1.639550,0.007320
0.004810,1.639380,0.007270
0.004780,1.639210,0.007230
0.004760,1.639040,0.007190
0.004730,1.638880,0.007150
0.004710,1.638720,0.007110
0.004680,1.638560,0.007080
0.004660,1.638400,0.007040
0.004640,1.638240,0.007000
0.004620,1.638090,0.006960
0.004590,1.637940,0.006920
0.004570,1.637790,0.006890
0.004550,1.637640,0.006850
0.004530,1.637500,0.006820
0.004500,1.637360,0.006780
0.004480,1.637210,0.006750
0.004460,1.637080,0.006710
0.004440,1.636940,0.006680
0.004420,1.636800,0.006640
0.004400,1.636670,0.006610
0.004380,1.636540,0.006580
0.004360,1.636410,0.006540
0.004340,1.636280,0.006510
0.004320,1.636150,0.006480
0.004300,1.636020,0.006450
0.004280,1.635900,0.006420
0.004260,1.635780,0.006380
0.004240,1.635660,0.006350
0.004220,1.635540,0.006320
0.004200,1.635420,0.006290
0.004180,1.635300,0.006260
0.004160,1.635190,0.006230
0.004150,1.635070,0.006210
0.004130,1.634960,0.006180
0.004110,1.634850,0.006150
0.004090,1.634740,0.006120
0.004070,1.634630,0.006090
0.004060,1.634530,0.006060
0.004040,1.634420,0.006040
0.004020,1.634320,0.006010
0.004010,1.634210,0.005980
0.003990,1.634110,0.005960
0.003970,1.634010,0.005930
0.003960,1.633910,0.005900
0.003940,1.633810,0.005880
0.003920,1.633720,0.005850
0.003910,1.633620,0.005830
0.003890,1.633520,0.005800
0.003870,1.633430,0.005780
0.003860,1.633340,0.005750
0.003840,1.633250,0.005730
0.003830,1.633150,0.005700
0.003810,1.633060,0.005680
0.003800,1.632980,0.005650
0.003780,1.632890,0.005630
0.003770,1.632800,0.005610
0.003750,1.632720,0.005580
0.003740,1.632630,0.005560
0.003720,1.632550,0.005540
0.003710,1.632460,0.005520
0.003690,1.632380,0.005490
0.003680,1.632300,0.005470
0.003670,1.632220,0.005450
0.003650,1.632140,0.005430
0.003640,1.632060,0.005410
0.003620,1.631980,0.005380
0.003610,1.631910,0.005360
0.003600,1.631830,0.005340
0.003580,1.631750,0.005320
0.003570,1.631680,0.005300
0.003560,1.631610,0.005280
0.003540,1.631530,0.005260
0.003530,1.631460,0.005240
0.003520,1.631390,0.005220
0.003500,1.631320,0.005200
0.003490,1.631250,0.005180
0.003480,1.631180,0.005160
0.003470,1.631110,0.005140
0.003450,1.631040,0.005120
0.003440,1.630970,0.005100
0.003430,1.630910,0.005080
0.003420,1.630840,0.005070
0.003410,1.630780,0.005050
0.003390,1.630710,0.005030
0.003380,1.630650,0.005010
0.003370,1.630580,0.004990
0.003360,1.630520,0.004970
0.003350,1.630460,0.004960
0.003330,1.630400,0.004940
0.003320,1.630340,0.004920
0.003310,1.630280,0.004900
0.003300,1.630220,0.004890
0.003290,1.630160,0.004870
0.003280,1.630100,0.004850
0.003270,1.630040,0.004840
0.003260,1.629980,0.004820
0.003240,1.629930,0.004800
0.003230,1.629870,0.004790
0.003220,1.629810,0.004770
0.003210,1.629760,0.004750
0.003200,1.629700,0.004740
0.003190,1.629650,0.004720
0.003180,1.629600,0.004700
0.003170,1.629540,0.004690
0.003160,1.629490,0.004670
0.003150,1.629440,0.004660
0.003140,1.629380,0.004640
0.003130,1.629330,0.004630
0.003120,1.629280,0.004610
0.003110,1.629230,0.004600
0.003100,1.629180,0.004580
0.003090,1.629130,0.004570
0.003080,1.629080,0.004550
0.003070,1.629030,0.004540
0.003060,1.628990,0.004520
0.003050,1.628940,0.004510
0.003040,1.628890,0.004490
0.003030,1.628840,0.004480
0.003020,1.628800,0.004470
0.003010,1.628750,0.004450
0.003000,1.628710,0.004440
0.002990,1.628660,0.004420
0.002990,1.628620,0.004410
0.002980,1.628570,0.004400
0.002970,1.628530,0.004380
0.002960,1.628480,0.004370
0.002950,1.628440,0.004360
0.002940,1.628400,0.004340
0.002930,1.628350,0.004330
0.002920,1.628310,0.004320
0.002910,1.628270,0.004300
0.002900,1.628230,0.004290
0.002900,1.628190,0.004280
0.002890,1.628150,0.004260
0.002880,1.628100,0.004250
0.002870,1.628060,0.004240
0.002860,1.628020,0.004230
0.002850,1.627990,0.004210
0.002850,1.627950,0.004200
0.002840,1.627910,0.004190
0.002830,1.627870,0.004180
0.002820,1.627830,0.004160
0.002810,1.627790,0.004150
0.002800,1.627750,0.004140
0.002800,1.627720,0.004130
0.002790,1.627680,0.004120
0.002780,1.627640,0.004110
0.002770,1.627610,0.004090
0.002760,1.627570,0.004080
0.002760,1.627530,0.004070
0.002750,1.627500,0.004060
0.002740,1.627460,0.004050
0.002730,1.627430,0.004040
0.002730,1.627390,0.004030
0.002720,1.627360,0.004010
0.002710,1.627330,0.004000
0.002700,1.627290,0.003990
0.002700,1.627260,0.003980
0.002690,1.627220,0.003970
0.002680,1.627190,0.003960
0.002670,1.627160,0.003950
0.002670,1.627130,0.003940
0.002660,1.627090,0.003930
0.002650,1.627060,0.003920
0.002650,1.627030,0.003910
0.002640,1.627000,0.003900
0.002630,1.626970,0.003890
0.002620,1.626930,0.003880
0.002620,1.626900,0.003870
0.002610,1.626870,0.003860
0.002600,1.626840,0.003850
0.002600,1.626810,0.003830
0.002590,1.626780,0.003830
0.002580,1.626750,0.003820
0.002580,1.626720,0.003810
0.002570,1.626690,0.003800
0.002560,1.626660,0.003790
0.002560,1.626640,0.003780
0.002550,1.626610,0.003770
0.002540,1.626580,0.003760
0.002540,1.626550,0.003750
0.002530,1.626520,0.003740
0.002520,1.626490,0.003730
0.002520,1.626470,0.003720
0.002510,1.626440,0.003710
0.002500,1.626410,0.003700
0.002500,1.626380,0.003690
0.002490,1.626360,0.003680
0.002480,1.626330,0.003670
0.002480,1.626300,0.003660
0.002470,1.626280,0.003660
0.002470,1.626250,0.003650
0.002460,1.626230,0.003640
0.002450,1.626200,0.003630
0.002450,1.626170,0.003620
0.002440,1.626150,0.003610
0.002440,1.626120,0.003600
0.002430,1.626100,0.003590
0.002420,1.626070,0.003590
0.002420,1.626050,0.003580
0.002410,1.626020,0.003570
0.002410,1.626000,0.003560
0.002400,1.625980,0.003550
0.002390,1.625950,0.003540
0.002390,1.625930,0.003530
0.002380,1.625900,0.003530
0.002380,1.625880,0.003520
0.002370,1.625860,0.003510
0.002370,1.625830,0.003500
0.002360,1.625810,0.003490
0.002350,1.625790,0.003490
0.002350,1.625770,0.003480
0.002340,1.625740,0.003470
0.002340,1.625720,0.003460
0.002330,1.625700,0.003450
0.002330,1.625680,0.003450
0.002320,1.625650,0.003440
0.002320,1.625630,0.003430
0.002310,1.625610,0.003420
0.002300,1.625590,0.003420
0.002300,1.625570,0.003410
0.002290,1.625550,0.003400
0.002290,1.625520,0.003390
0.002280,1.625500,0.003390
0.002280,1.625480,0.003380
0.002270,1.625460,0.003370
0.002270,1.625440,0.003360
0.002260,1.625420,0.003360
0.002260,1.625400,0.003350
0.002250,1.625380,0.003340
0.002250,1.625360,0.003330
0.002240,1.625340,0.003330
0.002240,1.625320,0.003320
0.002230,1.625300,0.003310
0.002230,1.625280,0.003310
0.002220,1.625260,0.003300
0.002220,1.625240,0.003290
0.002210,1.625220,0.003290
0.002210,1.625200,0.003280
0.002200,1.625180,0.003270
0.002200,1.625170,0.003260
0.002190,1.625150,0.003260
0.002190,1.625130,0.003250
0.002180,1.625110,0.003240
0.002180,1.625090,0.003240
0.002170,1.625070,0.003230
0.002170,1.625050,0.003220
0.002160,1.625040,0.003220
0.002160,1.625020,0.003210
0.002150,1.625000,0.003210
0.002150,1.624980,0.003200
0.002150,1.624970,0.003190
0.002140,1.624950,0.003190
0.002140,1.624930,0.003180
0.002130,1.624910,0.003170
0.002130,1.624900,0.003170
0.002120,1.624880,0.003160
0.002120,1.624860,0.003150
0.002110,1.624840,0.003150
0.002110,1.624830,0.003140
0.002100,1.624810,0.003140
0.002100,1.624790,0.003130
0.002100,1.624780,0.003120
0.002090,1.624760,0.003120
0.002090,1.624740,0.003110
0.002080,1.624730,0.003110
0.002080,1.624710,0.003100
0.002070,1.624700,0.003090
0.002070,1.624680,0.003090
0.002070,1.624660,0.003080
0.002060,1.624650,0.003080
0.002060,1.624630,0.003070
0.002050,1.624620,0.003060
0.002050,1.624600,0.003060
0.002040,1.624590,0.003050
0.002040,1.624570,0.003050
0.002040,1.624560,0.003040
0.002030,1.624540,0.003040
0.002030,1.624530,0.003030
0.002020,1.624510,0.003020
0.002020,1.624500,0.003020
0.002010,1.624480,0.003010
0.002010,1.624470,0.003010
0.002010,1.624450,0.003000
0.002000,1.624440,0.003000
0.002000,1.624420,0.002990
0.001990,1.624410,0.002990
0.001990,1.624390,0.002980
0.001990,1.624380,0.002980
0.001980,1.624370,0.002970
0.001980,1.624350,0.002960
0.001980,1.624340,0.002960
0.001970,1.624320,0.002950
0.001970,1.624310,0.002950
0.001960,1.624300,0.002940
0.001960,1.624280,0.002940
0.001960,1.624270,0.002930
0.001950,1.624250,0.002930
0.001950,1.624240,0.002920
0.001940,1.624230,0.002920
0.001940,1.624210,0.002910
0.001940,1.624200,0.002910
0.001930,1.624190,0.002900
0.001930,1.624170,0.002900
0.001930,1.624160,0.002890
0.001920,1.624150,0.002890
0.001920,1.624140,0.002880
0.001910,1.624120,0.002880
0.001910,1.624110,0.002870
0.001910,1.624100,0.002870
0.001900,1.624080,0.002860
0.001900,1.624070,0.002860
0.001900,1.624060,0.002850
0.001890,1.624050,0.002850
0.001890,1.624030,0.002840
0.001890,1.624020,0.002840
0.001880,1.624010,0.002840
0.001880,1.624000,0.002830
0.001880,1.623990,0.002830
0.001870,1.623970,0.002820
0.001870,1.623960,0.002820
0.001860,1.623950,0.002810
0.001860,1.623940,0.002810
0.001860,1.623930,0.002800
0.001850,1.623910,0.002800
0.001850,1.623900,0.002790
0.001850,1.623890,0.002790
0.001840,1.623880,0.002790
0.001840,1.623870,0.002780
0.001840,1.623860,0.002780
0.001830,1.623840,0.002770
0.001830,1.623830,0.002770
0.001830,1.623820,0.002760
0.001820,1.623810,0.002760
0.001820,1.623800,0.002760
0.001820,1.623790,0.002750
0.001810,1.623780,0.002750
0.001810,1.623770,0.002740
0.001810,1.623750,0.002740
0.001800,1.623740,0.002730
0.001800,1.623730,0.002730
0.001800,1.623720,0.002730
0.001790,1.623710,0.002720
0.001790,1.623700,0.002720
0.001790,1.623690,0.002710
0.001780,1.623680,0.002710
0.001780,1.623670,0.002710
0.001780,1.623660,0.002700
0.001780,1.623650,0.002700
0.001770,1.623640,0.002690
0.001770,1.623630,0.002690
0.001770,1.623620,0.002690
0.001760,1.623610,0.002680
0.001760,1.623600,0.002680
0.001760,1.623590,0.002670
0.001750,1.623580,0.002670
0.001750,1.623570,0.002670
0.001750,1.623560,0.002660
0.001740,1.623550,0.002660
0.001740,1.623540,0.002650
0.001740,1.623530,0.002650
0.001740,1.623520,0.002650
0.001730,1.623510,0.002640
0.001730,1.623500,0.002640
0.001730,1.623490,0.002640
0.001720,1.623480,0.002630
0.001720,1.623470,0.002630
0.001720,1.623460,0.002620
0.001710,1.623450,0.002620
0.001710,1.623440,0.002620
0.001710,1.623430,0.002610
0.001710,1.623420,0.002610
0.001700,1.623410,0.002610
0.001700,1.623400,0.002600
0.001700,1.623390,0.002600
0.001690,1.623380,0.002600
0.001690,1.623370,0.002590
0.001690,1.623360,0.002590
0.001690,1.623360,0.002580
0.001680,1.623350,0.002580
0.001680,1.623340,0.002580
0.001680,1.623330,0.002570
0.001670,1.623320,0.002570
0.001670,1.623310,0.002570
0.001670,1.623300,0.002560
0.001670,1.623290,0.002560
0.001660,1.623280,0.002560
0.001660,1.623280,0.002550
0.001660,1.623270,0.002550
0.001660,1.623260,0.002550
0.001650,1.623250,0.002540
0.001650,1.623240,0.002540
0.001650,1.623230,0.002540
0.001640,1.623220,0.002530
0.001640,1.623210,0.002530
0.001640,1.623210,0.002530
0.001640,1.623200,0.002520
0.001630,1.623190,0.002520
0.001630,1.623180,0.002520
0.001630,1.623170,0.002510
0.001630,1.623160,0.002510
0.001620,1.623160,0.002510
0.001620,1.623150,0.002510
0.001620,1.623140,0.002500
0.001620,1.623130,0.002500
0.001610,1.623120,0.002500
0.001610,1.623120,0.002490
0.001610,1.623110,0.002490
0.001610,1.623100,0.002490
0.001600,1.623090,0.002480
0.001600,1.623080,0.002480
0.001600,1.623080,0.002480
0.001600,1.623070,0.002470
0.001590,1.623060,0.002470
0.001590,1.623050,0.002470
0.001590,1.623040,0.002470
0.001590,1.623040,0.002460
0.001580,1.623030,0.002460
0.001580,1.623020,0.002460
0.001580,1.623010,0.002450
0.001580,1.623010,0.002450
0.001570,1.623000,0.002450
0.001570,1.622990,0.002450
0.001570,1.622980,0.002440
0.001570,1.622980,0.002440
0.001560,1.622970,0.002440
0.001560,1.622960,0.002430
0.001560,1.622950,0.002430
0.001560,1.622950,0.002430
0.001550,1.622940,0.002430
0.001550,1.622930,0.002420
0.001550,1.622920,0.002420
0.001550,1.622920,0.002420
0.001540,1.622910,0.002410
0.001540,1.622900,0.002410
0.001540,1.622900,0.002410
0.001540,1.622890,0.002410
0.001540,1.622880,0.002400
0.001530,1.622870,0.002400
0.001530,1.622870,0.002400
0.001530,1.622860,0.002400
0.001530,1.622850,0.002390
0.001520,1.622850,0.002390
0.001520,1.622840,0.002390
0.001520,1.622830,0.002390
0.001520,1.622830,0.002380
0.001510,1.622820,0.002380
0.001510,1.622810,0.002380
0.001510,1.622810,0.002380
0.001510,1.622800,0.002370
0.001510,1.622790,0.002370
0.001500,1.622790,0.002370
0.001500,1.622780,0.002370
0.001500,1.622770,0.002360
0.001500,1.622770,0.002360
0.001490,1.622760,0.002360
0.001490,1.622750,0.002360
0.001490,1.622750,0.002350
0.001490,1.622740,0.002350
0.001490,1.622730,0.002350
0.001480,1.622730,0.002350
0.001480,1.622720,0.002340
0.001480,1.622710,0.002340
0.001480,1.622710,0.002340
0.001470,1.622700,0.002340
0.001470,1.622690,0.002330
0.001470,1.622690,0.002330
0.001470,1.622680,0.002330
0.001470,1.622670,0.002330
0.001460,1.622670,0.002320
0.001460,1.622660,0.002320
0.001460,1.622660,0.002320
0.001460,1.622650,0.002320
0.001460,1.622640,0.002320
0.001450,1.622640,0.002310
0.001450,1.622630,0.002310
0.001450,1.622630,0.002310
0.001450,1.622620,0.002310
0.001450,1.622610,0.002300
0.001440,1.622610,0.002300
0.001440,1.622600,0.002300
0.001440,1.622590,0.002300
0.001440,1.622590,0.002300
0.001440,1.622580,0.002290
0.001430,1.622580,0.002290
0.001430,1.622570,0.002290
0.001430,1.622570,0.002290
0.001430,1.622560,0.002280
0.001430,1.622550,0.002280
0.001420,1.622550,0.002280
0.001420,1.622540,0.002280
0.001420,1.622540,0.002280
0.001420,1.622530,0.002270
0.001420,1.622520,0.002270
0.001410,1.622520,0.002270
0.001410,1.622510,0.002270
0.001410,1.622510,0.002270
0.001410,1.622500,0.002260
0.001410,1.622500,0.002260
0.001400,1.622490,0.002260
0.001400,1.622480,0.002260
0.001400,1.622480,0.002260
0.001400,1.622470,0.002250
0.001400,1.622470,0.002250
0.001390,1.622460,0.002250
0.001390,1.622460,0.002250
0.001390,1.622450,0.002250
0.001390,1.622450,0.002240
0.001390,1.622440,0.002240
0.001380,1.622430,0.002240
0.001380,1.622430,0.002240
0.001380,1.622420,0.002240
0.001380,1.622420,0.002240
0.001380,1.622410,0.002230
0.001380,1.622410,0.002230
0.001370,1.622400,0.002230
0.001370,1.622400,0.002230
0.001370,1.622390,0.002230
0.001370,1.622390,0.002220
0.001370,1.622380,0.002220
0.001360,1.622380,0.002220
0.001360,1.622370,0.002220
0.001360,1.622370,0.002220
0.001360,1.622360,0.002220
0.001360,1.622360,0.002210
0.001360,1.622350,0.002210
0.001350,1.622350,0.002210
0.001350,1.622340,0.002210
0.001350,1.622330,0.002210
0.001350,1.622330,0.002200
0.001350,1.622320,0.002200
0.001340,1.622320,0.002200
0.001340,1.622310,0.002200
0.001340,1.622310,0.002200
0.001340,1.622300,0.002200
0.001340,1.622300,0.002190
0.001340,1.622290,0.002190
0.001330,1.622290,0.002190
0.001330,1.622280,0.002190
0.001330,1.622280,0.002190
0.001330,1.622270,0.002190
0.001330,1.622270,0.002180
0.001330,1.622270,0.002180
0.001320,1.622260,0.002180
0.001320,1.622260,0.002180
0.001320,1.622250,0.002180
0.001320,1.622250,0.002180
0.001320,1.622240,0.002170
0.001320,1.622240,0.002170
0.001310,1.622230,0.002170
0.001310,1.622230,0.002170
0.001310,1.622220,0.002170
0.001310,1.622220,0.002170
0.001310,1.622210,0.002170
0.001310,1.622210,0.002160
0.001300,1.622200,0.002160
0.001300,1.622200,0.002160
0.001300,1.622190,0.002160
0.001300,1.622190,0.002160
0.001300,1.622180,0.002160
0.001300,1.622180,0.002150
0.001290,1.622180,0.002150
0.001290,1.622170,0.002150
0.001290,1.622170,0.002150
0.001290,1.622160,0.002150
0.001290,1.622160,0.002150
0.001290,1.622150,0.002150
0.001280,1.622150,0.002140
0.001280,1.622140,0.002140
0.001280,1.622140,0.002140
0.001280,1.622130,0.002140
0.001280,1.622130,0.002140
0.001280,1.622130,0.002140
0.001280,1.622120,0.002140
0.001270,1.622120,0.002130
0.001270,1.622110,0.002130
0.001270,1.622110,0.002130
0.001270,1.622100,0.002130
0.001270,1.622100,0.002130
0.001270,1.622100,0.002130
0.001260,1.622090,0.002130
0.001260,1.622090,0.002130
0.001260,1.622080,0.002120
0.001260,1.622080,0.002120
0.001260,1.622070,0.002120
0.001260,1.622070,0.002120
0.001250,1.622070,0.002120
0.001250,1.622060,0.002120
0.001250,1.622060,0.002120
0.001250,1.622050,0.002120
0.001250,1.622050,0.002110
0.001250,1.622040,0.002110
0.001250,1.622040,0.002110
0.001240,1.622040,0.002110
0.001240,1.622030,0.002110
0.001240,1.622030,0.002110
0.001240,1.622020,0.002110
0.001240,1.622020,0.002110
0.001240,1.622010,0.002100
0.001240,1.622010,0.002100
0.001230,1.622010,0.002100
0.001230,1.622000,0.002100
0.001230,1.622000,0.002100
0.001230,1.621990,0.002100
0.001230,1.621990,0.002100
0.001230,1.621990,0.002100
0.001230,1.621980,0.002090
0.001220,1.621980,0.002090
0.001220,1.621970,0.002090
0.001220,1.621970,0.002090
0.001220,1.621970,0.002090
0.001220,1.621960,0.002090
0.001220,1.621960,0.002090
0.001220,1.621950,0.002090
0.001210,1.621950,0.002090
0.001210,1.621950,0.002080
0.001210,1.621940,0.002080
0.001210,1.621940,0.002080
0.001210,1.621940,0.002080
0.001210,1.621930,0.002080
0.001210,1.621930,0.002080
0.001200,1.621920,0.002080
0.001200,1.621920,0.002080
0.001200,1.621920,0.002080
0.001200,1.621910,0.002070
0.001200,1.621910,0.002070
0.001200,1.621900,0.002070
0.001200,1.621900,0.002070
0.001190,1.621900,0.002070
0.001190,1.621890,0.002070
0.001190,1.621890,0.002070
0.001190,1.621890,0.002070
0.001190,1.621880,0.002070
0.001190,1.621880,0.002070
0.001190,1.621870,0.002060
0.001180,1.621870,0.002060
0.001180,1.621870,0.002060
0.001180,1.621860,0.002060
0.001180,1.621860,0.002060
0.001180,1.621860,0.002060
0.001180,1.621850,0.002060
0.001180,1.621850,0.002060
0.001180,1.621850,0.002060
0.001170,1.621840,0.002060
0.001170,1.621840,0.002060
0.001170,1.621830,0.002050
0.001170,1.621830,0.002050
0.001170,1.621830,0.002050
0.001170,1.621820,0.002050
0.001170,1.621820,0.002050
0.001170,1.621820,0.002050
0.001160,1.621810,0.002050
0.001160,1.621810,0.002050
0.001160,1.621810,0.002050
