wavelength_nm,n,k
350.166523,2.054140,1.205769
350.374394,2.057112,1.205609
350.582512,2.060085,1.205429
350.790878,2.063060,1.205229
350.999491,2.066035,1.205008
351.208353,2.069012,1.204768
351.417463,2.071989,1.204507
351.626823,2.074966,1.204226
351.836432,2.077943,1.203924
352.046291,2.080920,1.203602
352.256401,2.083896,1.203259
352.466762,2.086872,1.202897
352.677374,2.089848,1.202513
352.888238,2.092822,1.202109
353.099354,2.095795,1.201685
353.310723,2.098766,1.201240
353.522345,2.101736,1.200774
353.734221,2.104703,1.200287
353.946351,2.107669,1.199780
354.158736,2.110632,1.199252
354.371375,2.113592,1.198704
354.584271,2.116550,1.198134
354.797422,2.119504,1.197544
355.010829,2.122456,1.196933
355.224493,2.125403,1.196302
355.438415,2.128347,1.195650
355.652595,2.131287,1.194977
355.867032,2.134222,1.194284
356.081729,2.137154,1.193571
356.296685,2.140080,1.192837
356.511900,2.143001,1.192082
356.727376,2.145917,1.191308
356.943112,2.148828,1.190513
357.159109,2.151733,1.189698
357.375368,2.154632,1.188863
357.591889,2.157525,1.188007
357.808672,2.160411,1.187132
358.025719,2.163291,1.186236
358.243029,2.166164,1.185321
358.460602,2.169030,1.184385
358.678441,2.171889,1.183430
358.896544,2.174740,1.182455
359.114913,2.177583,1.181460
359.333547,2.180418,1.180445
359.552448,2.183245,1.179411
359.771616,2.186063,1.178357
359.991051,2.188873,1.177283
360.210754,2.191674,1.176190
360.430725,2.194465,1.175078
360.650965,2.197248,1.173947
360.871475,2.200020,1.172797
361.092254,2.202783,1.171628
361.313304,2.205536,1.170440
361.534624,2.208279,1.169234
361.756216,2.211011,1.168010
361.978079,2.213733,1.166767
362.200215,2.216444,1.165505
362.422623,2.219144,1.164226
362.645305,2.221833,1.162929
362.868261,2.224510,1.161614
363.091491,2.227176,1.160281
363.314996,2.229830,1.158931
363.538776,2.232471,1.157563
363.762832,2.235101,1.156178
363.987164,2.237718,1.154776
364.211774,2.240322,1.153357
364.436660,2.242913,1.151921
364.661825,2.245492,1.150469
364.887268,2.248057,1.148999
365.112990,2.250608,1.147513
365.338991,2.253146,1.146011
365.565272,2.255670,1.144493
365.791834,2.258180,1.142959
366.018676,2.260676,1.141409
366.245801,2.263157,1.139844
366.473207,2.265625,1.138264
366.700896,2.268077,1.136668
366.928868,2.270515,1.135058
367.157123,2.272938,1.133432
367.385663,2.275346,1.131793
367.614487,2.277739,1.130139
367.843597,2.280117,1.128470
368.072992,2.282479,1.126788
368.302674,2.284825,1.125092
368.532643,2.287156,1.123382
368.762898,2.289470,1.121659
368.993442,2.291769,1.119923
369.224275,2.294051,1.118174
369.455396,2.296317,1.116412
369.686806,2.298566,1.114638
369.918507,2.300798,1.112851
370.150499,2.303014,1.111052
370.382781,2.305212,1.109241
370.615356,2.307394,1.107418
370.848222,2.309558,1.105584
371.081382,2.311705,1.103738
371.314834,2.313834,1.101881
371.548581,2.315947,1.100013
371.782622,2.318041,1.098135
372.016958,2.320118,1.096246
372.251590,2.322178,1.094347
372.486518,2.324219,1.092439
372.721743,2.326243,1.090520
