wavelength_nm,n,k
1280,1.720069,0.052063
1282,1.719875,0.051901
1284,1.719681,0.051741
1286,1.719489,0.051581
1288,1.719298,0.051423
1290,1.719107,0.051265
1292,1.718918,0.051109
1294,1.718730,0.050953
1296,1.718542,0.050798
1298,1.718356,0.050645
1300,1.718171,0.050492
1302,1.717986,0.050340
1304,1.717803,0.050189
1306,1.717620,0.050039
1308,1.717439,0.049890
1310,1.717258,0.049742
1312,1.717078,0.049594
1314,1.716900,0.049448
1316,1.716722,0.049302
1318,1.716545,0.049157
1320,1.716369,0.049014
1322,1.716194,0.048871
1324,1.716019,0.048728
1326,1.715846,0.048587
1328,1.715674,0.048447
1330,1.715502,0.048307
1332,1.715331,0.048168
1334,1.715161,0.048030
1336,1.714992,0.047893
1338,1.714824,0.047756
1340,1.714657,0.047621
1342,1.714490,0.047486
1344,1.714325,0.047352
1346,1.714160,0.047218
1348,1.713996,0.047086
1350,1.713833,0.046954
1352,1.713670,0.046823
1354,1.713509,0.046693
1356,1.713348,0.046563
1358,1.713188,0.046434
1360,1.713029,0.046306
1362,1.712870,0.046179
1364,1.712713,0.046052
1366,1.712556,0.045926
1368,1.712400,0.045801
1370,1.712245,0.045676
1372,1.712090,0.045552
1374,1.711936,0.045429
1376,1.711783,0.045306
1378,1.711631,0.045185
1380,1.711479,0.045063
1382,1.711329,0.044943
1384,1.711178,0.044823
1386,1.711029,0.044704
1388,1.710880,0.044585
1390,1.710733,0.044467
1392,1.710585,0.044350
1394,1.710439,0.044233
1396,1.710293,0.044117
1398,1.710148,0.044002
1400,1.710004,0.043887
