wavelength_nm,n,k
771,2.071320,0.000000
772,2.070830,0.000000
773,2.070350,0.000000
774,2.069890,0.000000
775,2.069430,0.000000
776,2.068990,0.000000
777,2.068560,0.000000
778,2.068130,0.000000
779,2.067700,0.000000
780,2.067280,0.000000
781,2.066870,0.000000
782,2.066470,0.000000
783,2.066070,0.000000
784,2.065670,0.000000
785,2.065280,0.000000
786,2.064890,0.000000
787,2.064500,0.000000
788,2.064130,0.000000
789,2.063750,0.000000
790,2.063380,0.000000
791,2.063010,0.000000
792,2.062640,0.000000
793,2.062280,0.000000
794,2.061920,0.000000
795,2.061570,0.000000
796,2.061220,0.000000
797,2.060870,0.000000
798,2.060520,0.000000
799,2.060180,0.000000
800,2.059840,0.000000
