wavelength_nm,n,k
753,2.344990,0.150410
754,2.342190,0.144170
755,2.339170,0.137930
756,2.336160,0.132140
757,2.332810,0.126350
758,2.329430,0.120560
759,2.325760,0.114770
760,2.321880,0.108980
761,2.317960,0.104370
762,2.313880,0.099750
763,2.309800,0.095140
764,2.305500,0.090520
765,2.301170,0.085910
766,2.296960,0.082850
767,2.292830,0.079800
768,2.288820,0.076740
769,2.285310,0.073690
770,2.281800,0.070630
771,2.278370,0.067560
772,2.274960,0.064490
773,2.271460,0.061420
774,2.267810,0.058360
775,2.264160,0.055290
776,2.260540,0.052950
777,2.256930,0.050620
778,2.253430,0.048290
779,2.250020,0.045960
780,2.246630,0.043630
781,2.243360,0.041740
782,2.240090,0.039850
783,2.237000,0.037960
784,2.234010,0.036080
785,2.231030,0.034190
786,2.228170,0.032340
787,2.225300,0.030490
788,2.222490,0.028640
789,2.219710,0.026800
790,2.216930,0.024950
791,2.214190,0.023100
792,2.211450,0.021250
793,2.208780,0.019400
794,2.206150,0.017550
795,2.203500,0.015700
796,2.200690,0.013430
797,2.197890,0.011150
798,2.194700,0.008870
799,2.191220,0.006600
800,2.187740,0.004320
